page_id,line_id,order,crop_path,prediction,reference_draft,confidence,needs_review,num_corrections,reference,human_validated,notes
page_05_canvas_0025,_08e1a335-0688-44d5-98d9-4b4b08a224e0,5,outputs\judicial_demo\page_05_canvas_0025\lines\0005__08e1a335-0688-44d5-98d9-4b4b08a224e0.png,Du cercredy dixneutienns,Du cercredy dixneutienns,0.9364541719357172,False,0,Du Mercredy dixneufiesme,true,
page_05_canvas_0025,_6887195c-02e4-498a-ba2a-8977a75a05dc,7,outputs\judicial_demo\page_05_canvas_0025\lines\0007__6887195c-02e4-498a-ba2a-8977a75a05dc.png,Je sour tesgens du Roysont entres entagnand,Je sour tesgens du Roysont entres entagnand,0.9569511032381723,False,0,ce jour les gens du Roy sont entrez en la grand,true,
page_05_canvas_0025,_4de37462-33e2-4aa4-87bb-4d13f99f4749,10,outputs\judicial_demo\page_05_canvas_0025\lines\0010__4de37462-33e2-4aa4-87bb-4d13f99f4749.png,que le dernier jour de fuittet suivant tordre,que le dernier jour de fuittet suivant tordre,0.9717866606182523,False,0,que le dernier jour de juillet suivant l'ordre,true,
page_05_canvas_0025,_3b1f9ff0-bff0-406d-bef1-91fb7d4c701a,12,outputs\judicial_demo\page_05_canvas_0025\lines\0012__3b1f9ff0-bff0-406d-bef1-91fb7d4c701a.png,Monneur res chancellier et luy srant entendre,Monneur res chancellier et luy srant entendre,0.9774106012450324,False,0,Monsieur le chancellier et luy firent entendre,true,
page_05_canvas_0025,_fa659b62-c3b7-4ee7-bddc-f7855341afaf,15,outputs\judicial_demo\page_05_canvas_0025\lines\0015__fa659b62-c3b7-4ee7-bddc-f7855341afaf.png,vacans que l'on y observast atadnenir t'erdre,vacans que l'on y observast atadnenir t'erdre,0.9740511483616299,False,0,vacans que l'on y observast a l'advenir l'ordre,true,
page_05_canvas_0025,_82865839-c75f-4220-988d-08d20bd9aef3,17,outputs\judicial_demo\page_05_canvas_0025\lines\0017__82865839-c75f-4220-988d-08d20bd9aef3.png,que scanvir est que ra nomination se sost au,que scanvir est que ra nomination se sost au,0.9608505232767626,False,0,que sçavoir est que la nomination se fist au,true,
page_05_canvas_0025,_f80316fa-72e1-4da0-b3b0-c8899b0cdb64,19,outputs\judicial_demo\page_05_canvas_0025\lines\0019__f80316fa-72e1-4da0-b3b0-c8899b0cdb64.png,que sur t'exetraut deseure par le grestier les teures,que sur t'exetraut deseure par le grestier les teures,0.9667519319732234,False,0,que sur l'extrait delivré par le greffier les lettres,true,
page_05_canvas_0025,_4b2b60e2-3495-40f2-a65f-8f6ab7c02b9c,22,outputs\judicial_demo\page_05_canvas_0025\lines\0022__4b2b60e2-3495-40f2-a65f-8f6ab7c02b9c.png,"seœux eux mismes avvient practique, que","seœux eux mismes avvient practique, que",0.9417399443112887,False,0,"seaux eux mesmes avoient practiqué, que",true,
page_05_canvas_0025,_2bedda9d-033f-4428-90e8-7267f332d773,27,outputs\judicial_demo\page_05_canvas_0025\lines\0027__2bedda9d-033f-4428-90e8-7267f332d773.png,et qu'ils ausient continués jusques entiennées nul,et qu'ils ausient continués jusques entiennées nul,0.9670581611303183,False,0,et qu'ils avoient continués jusques en l'annee mil,true,
page_05_canvas_0025,_5e4a55e0-f5e0-4b48-8ea2-506f5c3f5e4d,30,outputs\judicial_demo\page_05_canvas_0025\lines\0030__5e4a55e0-f5e0-4b48-8ea2-506f5c3f5e4d.png,dresse a MMessieurs les chancelters et gardes des,dresse a MMessieurs les chancelters et gardes des,0.9476568972577855,False,0,dresser a Messieurs les Chancelliers et gardes des,true,
page_05_canvas_0025,_10dc8514-7ccc-48da-abef-57d64bdfa1c8,32,outputs\judicial_demo\page_05_canvas_0025\lines\0032__10dc8514-7ccc-48da-abef-57d64bdfa1c8.png,"lettres, estimorent que suy tonsieur re chan","lettres, estimorent que suy tonsieur re chan",0.9743301516229456,False,0,"lettres, estimoient que luy Monsieur le chan",true,
page_05_canvas_0025,_745ce8f2-8d2d-4afa-8517-269b730e712b,34,outputs\judicial_demo\page_05_canvas_0025\lines\0034__745ce8f2-8d2d-4afa-8517-269b730e712b.png,la compagnie ne resuseroit pas deluy doner,la compagnie ne resuseroit pas deluy doner,0.9878097985471997,False,0,la compagnie ne refuseroit pas de luy donner,true,
page_05_canvas_0025,_eeecf0d2-c69e-4e74-8339-4446b0299abc,37,outputs\judicial_demo\page_05_canvas_0025\lines\0037__eeecf0d2-c69e-4e74-8339-4446b0299abc.png,ans et quine pouvon pas soussrin atteinte par,ans et quine pouvon pas soussrin atteinte par,0.9987999783621894,False,0,"ans, et qui ne pouvoit pas souffrir atteinte par",true,
page_05_canvas_0025,_4f8557b6-394c-41b0-8f7f-07eda18f2bc2,39,outputs\judicial_demo\page_05_canvas_0025\lines\0039__4f8557b6-394c-41b0-8f7f-07eda18f2bc2.png,que quelques particntiers auvient introdent,que quelques particntiers auvient introdent,0.9633263599040897,False,0,que quelques particuliers avoient introduit,true,
page_05_canvas_0025,_b303cc0e-d370-4a92-956a-a1762882be68,42,outputs\judicial_demo\page_05_canvas_0025\lines\0042__b303cc0e-d370-4a92-956a-a1762882be68.png,compagnre en chose qui ne luy estoit qu'a charge,compagnre en chose qui ne luy etait qu'a charge,0.9767082997908195,False,0,compagnie en choses qui ne luy estoit qu'a charge,true,
page_05_canvas_0025,_b540bbc6-051c-49b5-b093-eecec00991bb,44,outputs\judicial_demo\page_05_canvas_0025\lines\0044__b540bbc6-051c-49b5-b093-eecec00991bb.png,disciptines domestique que les parlement vouloit-,disciptines domestique que les parlement vouloit-,0.9569018543982992,False,0,disciplines domestiques que le parlement vouloit,true,
page_05_canvas_0025,_42644cd0-5031-4445-97e3-c1665ce132bc,47,outputs\judicial_demo\page_05_canvas_0025\lines\0047__42644cd0-5031-4445-97e3-c1665ce132bc.png,telles occasons asin que les anciens cussent quel,telles occasons asin que les anciens cussent quel,0.9648054594896278,False,0,telles occasions afin que les anciens eussent quel,true,
page_05_canvas_0025,_c48c55fc-d0d5-43eb-9d51-46703304964f,49,outputs\judicial_demo\page_05_canvas_0025\lines\0049__c48c55fc-d0d5-43eb-9d51-46703304964f.png,"concurrencas, et en suive luy dounerent termenoire","concurrencas, et en suive luy dounerent termenoire",0.9688601768016816,False,0,"concurrences, et en suite luy donneroient le memoire",true,
